prompt,document,summary,pred_answer,score
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Declan Paul Butcher from Roe Park Court committed the 'single punch' assaults on Market Street in Limavady on 2 October 2014. CCTV footage showed his first victim being knocked unconscious. A second man suffered a double jaw fracture. Butcher appeared at Londonderry Crown Court on Thursday. He was sentenced to 14 months in prison. The court heard that the defendant had 51 previous convictions including eight assaults. He had also been assessed as presenting a high likelihood of reoffending. The judge told Butcher he had inflicted ""gratuitous violence"" on two"" completely innocent"" members of the public. The second man was punched and knocked out when he came across the first victim lying unconscious on Market Street. Both men later regained consciousness in hospital.",A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,"{""summary"": ""Declan Paul Butcher of Roe Park Court was convicted of single‑punch assaults on Market Street, Limavady, on 2 October 2014. CCTV captured the first victim being knocked unconscious and a second man sustaining a double jaw fracture; both later regained consciousness in hospital. At Londonderry Crown Court he received a 14‑month prison sentence, with the judge noting his 51 prior convictions—including eight assaults—and a high likelihood of reoffending. The judge described the attacks as gratuitous violence inflicted on two innocent members of the public.""}",0.4751893877983093
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The company blamed the ""market decline in Eastern Europe"" for offsetting strength in Asian markets. Carlsberg shares are down more than 9% in Copenhagen. Ukrainian sales fell by an estimated 17% ""as a result of the deteriorating economic climate as well as significant price increases"" applied to keep up with high inflation, the company said. ""For the full year, we therefore do not expect that the strong Asian performance will be enough to offset the weaker than expected results in Western Europe and the challenging market conditions in Eastern Europe,"" said chief executive Cees 't Hart. Bad weather also hurt the brewer's bottom line in Western Europe. The company also reported adjusted net profit fell 23% to 1.73bn Danish kroner (Â£163m) in the first half of the year. Mr 't Hart joined the company in mid-June. ""While I'm delighted with the enthusiasm and commitment of our employees, I also recognise that we must step up further to achieve the full potential of the group,"" he said. ""To do so, we have initiated a process of revising the group's strategy to re-establish and further strengthen our financial flexibility."" Carlsberg's brands include Kronenbourg 1664, Holsten Pilsner and of course, Carlsberg. Earlier this month, Carlsberg's rival, Heineken, reported better than expected first-half results.","Shares of Danish brewer Carlsberg are falling sharply, after the company lowered its annual profit forecast.","{""summary"": ""Carlsberg said that a decline in Eastern European markets has offset gains in Asia, leading to a 9 % drop in its Copenhagen shares. Ukrainian sales fell about 17 % due to a worsening economy and higher prices, while bad weather hurt performance in Western Europe. Adjusted net profit for the first half of the year fell 23 % to 1.73 billion Danish kroner (≈£163 m). Chief executive Cees ’t Hart, who joined in mid‑June, announced a strategy review to improve financial flexibility amid the challenging conditions.""}",0.6626524925231934
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","The call was made by Scottish Conservative Mary Scanlon and backed by SNP MSP Mike MacKenzie. The state of Holyrood's coffee was raised during questions about staff and services at the Edinburgh building. Linda Fabiani suggested the complainers could use ""very good coffee bags"" and ""some really hot water"". She was answering on behalf of the Scottish Parliamentary Corporate Body which runs the parliament. After taking a question about food waste disposal, Ms Fabiani was informed by Ms Scanlon that she would like to ""increase the amount of food disposal"" in some areas, namely the coffee for committee meetings. Ms Scanlon, the MSP for the Highlands and Islands, told the chamber: ""On behalf of my colleague on the audit and education committee, Colin Beattie, and colleagues across this parliament from all parties can I ask if the corporate body will ensure that new and existing MSPs get a decent cup of coffee in committee in session five [after the next Holyrood election]."" Ms Scanlon was backed by Mr MacKenzie who said he ""shared the concerns"". He had also observed that the quality of the coffee diminished the longer it sat in their flasks. Ms Fabiani responded by saying: ""I guess it is all a matter of taste I quite like the coffee that we get in committee."" However, she added that it was a complaint she had heard ""over the last couple of years"". Ms Fabiani said the fact the coffee urns were being emptied each day suggested that most people were ""quite happy"" with what was being offered.",Pleas have been made by members of the Scottish Parliament for better quality coffee to be served to them during committee meetings.,"{""summary"": ""Mary Scanlon, a Scottish Conservative MSP, raised concerns about the quality of coffee served in Holyrood committee meetings, with SNP MSP Mike MacKenzie supporting her remarks. Linda Fabiani, speaking for the Scottish Parliamentary Corporate Body, noted that complaints about coffee had been received over the past few years but that the daily emptying of coffee urns indicated general satisfaction. Fabiani acknowledged the issue of food waste disposal and suggested that the amount of coffee disposal could be increased. The discussion highlighted differing views on whether the current coffee provision meets the needs of MSPs during committee sessions.""}",0.6746648550033569
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Both men retired on 105 as they punished a tiring students attack. Donald, 19, is the second youngest player to reach three figures for Glamorgan. The record is still held by Mike Llewellyn, who was aged 18 when he scored a century against Cambridge University in 1972. Donald had previously made 98 in the final game of the 2015 season against Gloucestershire. ""It was nice to tick it off, it's been looming over me a bit during the winter. It's really special, nice to get over the line in the first game of the season,"" Donald told BBC Wales Sport. ""Pleased for Dai as well, to have two maiden first-class tons in one game was a pretty good effort."" Lloyd, whose previous best was 92 at Northampton in 2015, reached his century with a six. ""I was just pleased to get over the line, and for Aneurin as well,"" he said. ""Last season was a stepping stone for me and hopefully I can go one step further with bat and ball."" The pair's run-scoring feats are likely to provide a difficult selection decision for Glamorgan's Championship opener against Leicestershire, with South Africa international batsman Colin Ingram yet to come into the side. ""Hopefully we've put ourselves up there for selection. It's about being in the mix, and you can't ask any more of ourselves to both get hundreds,"" said Donald. ""We accept this year there's going to be more competition for places which is a great thing for the club, pushing us as batters and bowlers."" Donald could still beat Matthew Maynard's record for the youngest Championship century, achieved in 1985. Earlier Glamorgan's top order had all spent time at the wicket without going on to make big scores, as James Turpin and Alex Thomson claimed two wickets apiece. The run-scoring exploits came after day one of the three-day match was washed out.",Glamorgan batsmen Aneurin Donald and David Lloyd both hit maiden first-class centuries as they piled up 444-7 against Cardiff MCCU.,"{""summary"": ""Donald, 19, and Lloyd both retired on 105 in Glamorgan’s first‑class match, with Donald becoming the club’s second youngest century scorer after Mike Llewellyn’s 18‑year‑old record in 1972. Donald’s 105 follows a 98 in the 2015 season, while Lloyd’s first century, achieved with a six, surpassed his previous best of 92. Their performances will influence Glamorgan’s selection for the Championship opener against Leicestershire, where South Africa international Colin Ingram has yet to be named. The match began after a washed‑out first day, and Donald could still beat Matthew Maynard’s 1985 record for the youngest Championship century.""}",0.7246720790863037
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Berahino, 22, had said he would not play under Albion chairman Jeremy Peace again after the club rejected two deadline-day offers from Tottenham. But he made his first start since at Villa, poking home a first-half strike. ""It's over now. As a club we move on and he's a very good player,"" Pulis said after the game. ""This game was made for Saido. He's not played a lot of football and looked tired as the game went on, but he was desperate to play and he has the quality that we want and need. ""Everyone makes mistakes - in a few years' time he will look back on the situation and think he should have done better."" England Under-21s forward Berahino returned to the Baggies squad last week after a three-game absence, coming off the bench in the 0-0 draw with Southampton.",West Brom manager Tony Pulis says they have moved on from Saido Berahino's threat to strike after he scored the only goal in their win at Aston Villa.,"{""summary"": ""Berahino, 22, had previously declared he would not play under Albion chairman Jeremy Peace after the club rejected two deadline‑day offers from Tottenham. He returned to the Baggies squad, starting his first game since leaving Villa and scoring a first‑half goal. Manager Pulis said the club is moving on and praised Berahino’s quality, noting he had been tired but eager to play. Berahino had missed three matches and had come off the bench in a 0‑0 draw with Southampton.""}",0.6002932786941528
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","A 20-year-old man was with a male friend in Old Rutherglen Road when another man attacked him with a weapon at about 13:05 on 22 September. The victim was treated in hospital for a leg injury. Detectives believe the man in the images may be able to help with their inquiry. He is described as white, aged about 20, with short brown hair. At the time of the incident, he was wearing a tracksuit top that was white at the front and light blue at the back, dark tracksuit trousers and dark trainers. He was last seen walking on Caledonia Road towards Cathcart Road. Det Con Nicol McPherson said: ""This was a violent attack that took place in broad daylight which left this man with a serious leg injury. ""I would urge anyone who recognises the man in the images, or who has information that may assist the investigation to contact Cathcart Police Office.""","Police have released CCTV images of a man they want to trace over a ""violent attack"" in the Gorbals area of Glasgow.","{""summary"": ""A 20‑year‑old man was attacked with a weapon on Old Rutherglen Road at about 13:05 on 22 September, sustaining a serious leg injury that required hospital treatment. Detectives are seeking witnesses who may recognise the attacker, described as a white male of similar age with short brown hair, wearing a white‑front/light‑blue‑back tracksuit top, dark trousers and trainers. The victim was last seen walking from Caledonia Road toward Cathcart Road. Police urge anyone with information to contact the Cathcart Police Office.""}",0.4736278653144836
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Adam King struck either side of the break in the 2-0 win over Reading at Liberty Stadium. In March, the Swans' development squad drew with Wolverhampton Wanderers to take the league crown. The cup final win meant the young Swans celebrated 31 wins across all competitions in 2016-17. The youngsters' success came after Swansea's senior team survived in the Premier League after Crystal Palace beat Hull 4-0 on Sunday for the latter to be relegated.",Swansea City Under-23s have won their season's double after adding the Premier League Cup to their Premier League Two title.,"{""summary"": ""Adam King scored both goals in a 2‑0 win over Reading at Liberty Stadium. In March, Swansea’s development squad secured the league crown with a draw against Wolverhampton Wanderers. The cup final victory brought the young Swans’ total to 31 wins across all competitions in the 2016‑17 season. Meanwhile, the senior team stayed in the Premier League after Crystal Palace beat Hull 4‑0, consigning Hull to relegation.""}",0.5801255702972412
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Veteran striker Peter Weatherson bagged a first-half brace, including a penalty, to put the visitors firmly in control at Links Park. Matthew Flynn and Josh Todd both struck from close range around the hour-mark. Todd added his second of late on, with Jim Chapman's side rising to fourth, one point clear of Queen's Park, while Montrose drop to ninth after Berwick Rangers and Arbroath both won.","Annan Athletic moved into the League Two play-off places, routing Montrose.","{""summary"": ""Veteran striker Peter Weatherson scored a first‑half brace, including a penalty, to give the visitors a firm lead at Links Park. Matthew Flynn and Josh Todd also found the net from close range near the hour mark, with Todd adding a second goal later in the game. Jim Chapman’s Montrose moved up to fourth place, one point ahead of Queen’s Park. However, Montrose fell to ninth in the standings after Berwick Rangers and Arbroath secured victories.""}",0.4241516888141632
"Read the following article. Write a brief summary in 3-4 sentences, focusing on the key facts and avoiding repetition. Keep the tone neutral and factual. Output only the summary.","Kyaw Win admitted buying the bogus PhD from a fictitious online university - Brooklyn Park in the US - which sold fake qualifications from Pakistan. He was caught when the National League for Democracy party, which is forming the new government, made his CV public. It remains to be seen if Kyaw Win remains on the list of cabinet ministers to take office next week. A party spokesman told the BBC that the fake degree did not matter. Confronted by the Myanmar Times newspaper, Kyaw Win admitted the degree was fake. ""I am not going to call myself 'Dr' any more, as I know now that it is a fake university. The PhD on my CV is not a real qualification,"" he told the newspaper. A BBC check found the title still on his LinkedIn page, reports the BBC's Jonah Fisher. Kyaw Win wrote a number of articles on economics and finance using his fake title. Our correspondent says if the former civil servant is confirmed as minister, he will be responsible for a huge budget and his honesty and accuracy will be vital to the smooth running of Aung San Suu Kyi's new government in Myanmar, also called Burma. Brooklyn Park University was among some 370 academic websites exposed as bogus last year by the New York Times which traced tens of millions of dollars in estimated revenue from fake degrees back to Pakistan.","The man proposed as Myanmar's new finance and planning minister has a fake degree in finance, it has emerged.","{""summary"": ""Kyaw Win, a former civil servant slated for a cabinet post in Myanmar’s new government, admitted that the PhD listed on his CV was obtained from the fictitious Brooklyn Park University, an online institution linked to Pakistan that sells fake qualifications. The revelation came after the National League for Democracy made his résumé public, prompting a statement from a party spokesman that the degree was irrelevant. Kyaw Win has said he will no longer use the title “Dr” and noted that the bogus degree still appears on his LinkedIn profile. If he is confirmed as minister, his role will involve overseeing a large budget, making his honesty and accuracy crucial for the smooth operation of the administration.""}",0.6587591767311096
,,,,
AVERAGE,,,,0.5905647021532059
