prompt,document,summary,pred_answer,score
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","It says the overnight operation took place in Nowzad district in Helmand province. Two insurgents were killed and many were detained in the raid. It came amid the Taliban's annual spring offensive, which has seen heavy fighting in Helmand. In December a similar operation led to the release of 40 people. The latest mission was carried out under the cover of darkness by the Ktah Khas, Afghanistan's counter-terrorism unit and commando forces, the statement said. Nato said its troops had ""supported their Afghan partners in a train, advise and assist role"". The statement gave no details about the liberated prisoners, who are said to have been taken to Kandahar to be debriefed. The Afghan forces did not sustain any casualties in the raid, Nato added. Correspondents say the operation is rare success for Afghan forces who have been put on the back foot by Taliban advances in Helmand. The Taliban have made gains since international troops withdrew from an active fighting role in 2014. Nato forces are increasingly being deployed in battle zones to support Afghan forces fighting the Taliban. Last year, the number of people killed and wounded in the conflict rose to the highest level yet recorded, the UN recently said.","Afghan special forces have freed more than 60 people held by the Taliban in a makeshift jail in the south of the country, Nato says.","{""summary"": ""Afghan counter‑terrorism forces carried out an overnight raid in Nowzad district of Helmand province, killing two insurgents and detaining several others amid the Taliban’s spring offensive. The operation, conducted by the Ktah Khas unit, was supported by NATO troops in a train‑advice‑assist capacity and left Afghan forces without casualties. Prisoners were taken to Kandahar for debriefing, following a December mission that freed 40 people. Analysts view the raid as a rare success for Afghan forces, which have struggled against Taliban advances since the withdrawal of international combat troops in 2014, while NATO has stepped in more frequently to support Afghan operations.""}",0.5880144834518433
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Kyaw Win admitted buying the bogus PhD from a fictitious online university - Brooklyn Park in the US - which sold fake qualifications from Pakistan. He was caught when the National League for Democracy party, which is forming the new government, made his CV public. It remains to be seen if Kyaw Win remains on the list of cabinet ministers to take office next week. A party spokesman told the BBC that the fake degree did not matter. Confronted by the Myanmar Times newspaper, Kyaw Win admitted the degree was fake. ""I am not going to call myself 'Dr' any more, as I know now that it is a fake university. The PhD on my CV is not a real qualification,"" he told the newspaper. A BBC check found the title still on his LinkedIn page, reports the BBC's Jonah Fisher. Kyaw Win wrote a number of articles on economics and finance using his fake title. Our correspondent says if the former civil servant is confirmed as minister, he will be responsible for a huge budget and his honesty and accuracy will be vital to the smooth running of Aung San Suu Kyi's new government in Myanmar, also called Burma. Brooklyn Park University was among some 370 academic websites exposed as bogus last year by the New York Times which traced tens of millions of dollars in estimated revenue from fake degrees back to Pakistan.","The man proposed as Myanmar's new finance and planning minister has a fake degree in finance, it has emerged.","{""summary"": ""Kyaw Win admitted that the PhD listed on his CV was obtained from the fictitious Brooklyn Park University, an online institution linked to Pakistan that sells fake qualifications. He was exposed when the National League for Democracy released his résumé, and he has since said he will no longer use the title “Dr.”. It is uncertain whether he will remain on the cabinet list for the new government, but if confirmed he would oversee a large budget and his credibility would be crucial for the administration. Brooklyn Park was one of 370 bogus academic sites identified by the New York Times, which traced millions of dollars in revenue from fake degrees.""}",0.5753064155578613
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The Alex, relegated from League One, enquired about the 18-year-old but were turned down immediately. ""I spoke to (United Under-21 coach) Warren Joyce last season about taking him,"" Collins told BBC Radio Stoke. ""They said he was needed in their 21s and a week later he makes his first-team debut and the rest is history."" Rashford's rise has been meteoric after he scored twice on his United debut in the Europa League against Midtjylland and repeated the feat in his first Premier League game against Arsenal before finishing the season with eight goals in 18 games. Called into the senior England squad, he scored less than three minutes into his first international appearance against Australia and is now in France for Euro 2016. ""It shows you there are good players in these academies,"" Collins said. ""There are plenty of kids being produced but opportunity is the key - maybe some of the bigger clubs are missing a trick.""","Crewe Alexandra made a bid to sign new Manchester United star Marcus Rashford on loan last season, assistant boss James Collins has revealed.","{""summary"": ""United Under‑21 coach Warren Joyce was approached by a club relegated from League One about an 18‑year‑old, but the player was retained for the 21s and soon made his first‑team debut. The player, Marcus Rashford, scored twice on his United debut in the Europa League against Midtjylland and repeated the feat against Arsenal in his first Premier League match, ending the season with eight goals in 18 games. He was called into the senior England squad, netting a goal in under three minutes against Australia, and is now part of the squad for Euro 2016 in France. Collins praised the quality of academy graduates but noted that opportunity is crucial and suggested larger clubs may be missing a trick.""}",0.5632759928703308
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","A 20-year-old man was with a male friend in Old Rutherglen Road when another man attacked him with a weapon at about 13:05 on 22 September. The victim was treated in hospital for a leg injury. Detectives believe the man in the images may be able to help with their inquiry. He is described as white, aged about 20, with short brown hair. At the time of the incident, he was wearing a tracksuit top that was white at the front and light blue at the back, dark tracksuit trousers and dark trainers. He was last seen walking on Caledonia Road towards Cathcart Road. Det Con Nicol McPherson said: ""This was a violent attack that took place in broad daylight which left this man with a serious leg injury. ""I would urge anyone who recognises the man in the images, or who has information that may assist the investigation to contact Cathcart Police Office.""","Police have released CCTV images of a man they want to trace over a ""violent attack"" in the Gorbals area of Glasgow.","{""summary"": ""A 20‑year‑old man was attacked with a weapon on Old Rutherglen Road at about 13:05 on 22 September, while with a male friend. He sustained a serious leg injury and was treated at hospital. Police describe the attacker as a white male, about 20, with short brown hair, wearing a white‑front/blue‑back tracksuit top, dark trousers and trainers, and say he was last seen walking on Caledonia Road toward Cathcart Road. Detectives are asking anyone who recognizes the man in the images or has information to contact Cathcart Police Office.""}",0.5085016489028931
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Taylor, 23, underwent surgery on multiple fractures, but the club's head physotherapist Kate Rees says he is expected to make a full recovery. Rees said: ""The surgeons worked hard on Neil's injury... and did a very good job. ""He is comfortable and the surgeons are happy with the operations."" She added: ""While he should make a full recovery, the extent of the injury means Neil is likely to miss the rest of the season.'' Taylor was injured after falling awkwardly in the first half at the Liberty Stadium. His foot was trapped underneath him as he fell to the ground, taking the full weight of Sunderland's Craig Gardner on the way down. Taylor immediately summoned the Swansea medical staff as he held his left ankle in agony after just 15 minutes of the match. ""When you have injuries like that it is normally very violent, but this was not violent,"" said manager Michael Laudrup. ""It was even a free-kick against us. ""Sometimes these injuries happen in strange ways, you don't think anything is wrong and then there is ligament damage or something like that, it is very sad. ""But you see things that are much more violent than that - this was not violent, it was unlucky. ""He was very unlucky to fall in a bad way, you can't blame the Sunderland player for that."" As well as missing a significant part of Swansea's season, Taylor will be unavilable for most of Wales' 2014 World Cup qualifying campaign, which starts against Belgium on Friday. Taylor impressed for Team GB at the 2012 London Olympic Games and was expected to play a big part in Wales boss Chris Coleman's plans. Teenager Ben Davies was Taylor's replacement for Swansea, making an assured Premier League debut as Laudrup's side twice hit back to secure a draw.",Wales defender Neil Taylor is expected to miss the rest of the season after fracturing an ankle in Swansea City's 2-2 draw with Sunderland on Saturday.,"{""summary"": ""Taylor, 23, underwent surgery for multiple fractures after an awkward fall at the Liberty Stadium, where his foot was trapped and he was hit by Sunderland’s Craig Gardner. Head physio Kate Rees reports he is expected to make a full recovery, but the injury will sideline him for the remainder of the season. Manager Michael Laudrup described the incident as unlucky rather than violent. Taylor will also miss most of Wales’ 2014 World Cup qualifying campaign, with Ben Davies stepping in for his Premier League debut.""}",0.7823297381401062
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","The company blamed the ""market decline in Eastern Europe"" for offsetting strength in Asian markets. Carlsberg shares are down more than 9% in Copenhagen. Ukrainian sales fell by an estimated 17% ""as a result of the deteriorating economic climate as well as significant price increases"" applied to keep up with high inflation, the company said. ""For the full year, we therefore do not expect that the strong Asian performance will be enough to offset the weaker than expected results in Western Europe and the challenging market conditions in Eastern Europe,"" said chief executive Cees 't Hart. Bad weather also hurt the brewer's bottom line in Western Europe. The company also reported adjusted net profit fell 23% to 1.73bn Danish kroner (Â£163m) in the first half of the year. Mr 't Hart joined the company in mid-June. ""While I'm delighted with the enthusiasm and commitment of our employees, I also recognise that we must step up further to achieve the full potential of the group,"" he said. ""To do so, we have initiated a process of revising the group's strategy to re-establish and further strengthen our financial flexibility."" Carlsberg's brands include Kronenbourg 1664, Holsten Pilsner and of course, Carlsberg. Earlier this month, Carlsberg's rival, Heineken, reported better than expected first-half results.","Shares of Danish brewer Carlsberg are falling sharply, after the company lowered its annual profit forecast.","{""summary"": ""Carlsberg said that a decline in Eastern European markets has offset gains in Asia, leading to a 9 % drop in its Copenhagen shares. Ukrainian sales fell about 17 % amid a worsening economy and higher prices, and the brewer’s adjusted net profit for the first half of the year fell 23 % to 1.73 billion Danish kroner. Chief executive Cees ’t Hart, who joined in mid‑June, announced a strategy review to strengthen financial flexibility. Meanwhile, Carlsberg’s rival Heineken reported better‑than‑expected first‑half results.""}",0.6531569957733154
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Declan Paul Butcher from Roe Park Court committed the 'single punch' assaults on Market Street in Limavady on 2 October 2014. CCTV footage showed his first victim being knocked unconscious. A second man suffered a double jaw fracture. Butcher appeared at Londonderry Crown Court on Thursday. He was sentenced to 14 months in prison. The court heard that the defendant had 51 previous convictions including eight assaults. He had also been assessed as presenting a high likelihood of reoffending. The judge told Butcher he had inflicted ""gratuitous violence"" on two"" completely innocent"" members of the public. The second man was punched and knocked out when he came across the first victim lying unconscious on Market Street. Both men later regained consciousness in hospital.",A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,"{""summary"": ""Declan Paul Butcher of Roe Park Court was convicted of single‑punch assaults on Market Street in Limavady on 2 October 2014, where CCTV captured one victim knocked unconscious and a second sustaining a double jaw fracture. He appeared at Londonderry Crown Court and received a 14‑month prison sentence. The court noted his record of 51 prior convictions, including eight assaults, and that he was assessed as having a high likelihood of reoffending. The judge described the attacks as gratuitous violence inflicted on two innocent members of the public, both of whom later regained consciousness in hospital.""}",0.4659351408481598
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","Anthony Tavernor has been restoring Plas Cadnant Hidden Gardens, near Menai Bridge, on Anglesey for 20 years, describing it as his life's project. But after days of heavy rain, a ""tidal wave"" of flood water swept through the garden in the early hours of Saturday. It came as floods caused ""chaos"" across north Wales. Former farmer Mr Tavernor has been restoring the 10-acres of garden and buildings at Plas Cadnant since buying the then overgrown 200-acre estate in 1996. It now attracts visitors - both local and from abroad - and its fans include the Prince of Wales, who Mr Tavernor said had hoped to visit the estate. But the force of the water from the flooded River Cadnant has now washed away many precious plants, including some rare botanical species. It also demolished a wall dating back some 200 years, as well stone obelisks, platforms and seats. ""The garden sits down in the valley so a huge amount of water came down from the fields like a tidal wave, devastating everything in its path,"" said Mr Tavernor. ""I'm just devastated. This has been my life's project - my purpose in life - for the last 20 years and I live and dream it, ""It's everything. I'm so emotionally involved with the garden. We've had so much support from people since we put the pictures on our Facebook page. It's almost like a bereavement."" But he insisted he would carry on his work, despite the setback, and aimed to open as normal for visitors in February. ""I was hoping to have a legacy for the future generations,"" he added. ""I'm sure a lot of people would abandon it but I'm going to persevere."" Days of rain caused floods which led to roads being closed, trains disrupted and homes evacuated on Boxing Day. Four flood warnings remain in place across north and west Wales, along with dozens of flood alerts.","A historical walled garden has been ""devastated"" by floods which have washed away a 200-year-old wall and rare plants, its owner has said.","{""summary"": ""Anthony Tavernor has spent the last 20 years restoring the 10‑acre Plas Cadnant Hidden Gardens on Anglesey, a project he describes as his life’s work. Heavy rain in early Saturday caused a tidal‑wave flood from the River Cadnant that destroyed many plants—including rare species—and demolished a 200‑year‑old wall, stone obelisks, platforms and seats. Despite the devastation, Tavernor said he will continue the restoration and aims to reopen the gardens to visitors in February. The flooding also triggered widespread disruption across north Wales, with roads closed, trains disrupted and homes evacuated.""}",0.5858198404312134
"You are a summarization assistant. Read the article below. Write a brief summary of 3‑4 sentences that captures the key facts. Keep the tone neutral and factual, and avoid repeating information. Output only the summary, no additional text.","England was ranked seventh for child independence in the study of 18,000 seven- to 15-year-olds in 16 countries, by University of Westminster academics. Freeing children to go out alone in their local area benefited their health and development, the researchers said. Fear over traffic was the top reason for restricting freedom, they added. The children and their parents were surveyed between 2010 and 2012 about what they were allowed to do in their local neighbourhoods without supervision. This included: The study said: ""A large proportion of children under 11 years old in most of the countries do not have the the freedom to get about their local area. ""Even the oldest children are restricted in what they are allowed to do, at an age when many of the rights of adulthood are close to being granted, including the right to drive vehicles on the road once the test has been passed."" Overall, Finland was found to be the top-performing country on independent mobility, with Germany coming second. According to the survey, most Finns can, without supervision: In England, most primary school children are allowed to cross roads without supervision but only 28% to travel home from school and even fewer to go out after dark, travel on local buses or walk to places other than school. Even at secondary school, less than 25% are allowed out alone after dark. Ben Shaw, director of the Policy Studies Institute, said: ""Obviously, we've got to protect children but part of their development is that we allow them to gain independence. ""People see the change from primary school to secondary school as the time to do it, but not having them do it earlier means there is a spike in road accidents at this age.""","Anxious parents in England give their children less freedom to play and go outside than those in many other European countries, research suggests.","{""summary"": ""A University of Westminster study of 18,000 children aged 7‑15 across 16 countries ranked England seventh for child independence, with Finland first and Germany second. The survey, conducted between 2010 and 2012, found that allowing children to move around unsupervised improves health and development, but fear of traffic was the main reason parents restricted freedom. In England, while most primary‑school pupils can cross roads alone, only 28 % travel home from school and even fewer go out after dark or use local buses; at secondary level, fewer than 25 % are permitted to leave alone after dark. Ben Shaw of the Policy Studies Institute noted that protecting children is essential, yet early independence is needed to reduce the spike in road accidents that occurs when restrictions are lifted.""}",0.6156971454620361
,,,,
AVERAGE,,,,0.587769441306591
